Source,Sample No.,Sample type,Experiment type,Experiment kinematics,Confining pressure (MPa),Comment on published mechanical data,Comment on extra unpublished data ,Use strain-rate minimum or peak stress data?,Use tertiary creep or flow stress data?,Sample initial geometry,Sample initial diameter for compression (mm),Sample initial length for compression (mm),Sample length for shear (mm),sample width for shear (mm),sample height for shear (mm),T,T upper bound,T lower bound,Comment on T error,Grain size unit: diameter (D) or area (A),Initial median grain size D: (µm); A (µm^2),Initial grain size lower bound D: (µm); A (µm^2),Initial grain size upper bound D: (µm); A (µm^2),Method for grain size measurement,Grain size error comment,Technique used to collect microstructural data,Resolution,Strain at minimum rate/ peak stress as published,"Published strain type: Octahedral shear (O), Axial (A), Shear (S)?",True (T) or engineering (E) strain?,Stress (MPa) at minimum rate/ peak stress as published,"Published stress type: Octahedral shear (O), Axial (A), Shear (S)?",Strain and stress Error Comments,"Published strain rate type: Octahedral shear (O), Axial (A), Shear (S)?","If Axial, True (T) or engineering (E) strain rate?",Strain rate (/s) at minimum rate/ peak stress as published,Strain rate lower bound,Strain rate upper bound,Comment on rate error,Microstructural data at minimum rate/ peak stress,Grain size scale: diameter (D)? Area (A),Mean grain size  D: (µm); A (µm2) at minimum rate/ peak stress,Median grain size  D: (µm); A (µm2) at minimum rate/ peak stress,Grain size lower bound D: (µm); A (µm2) at minimum rate/ peak stress,Grain size lower bound D: (µm); A (µm2) at minimum rate/ peak stress,Comment on measurement error of grain size,Bulk reduced Schmid factor at minimum rate/ peak stress,Comment on bulk reduced Schmid factor ,Comment on sample geometry,Strain at tertiary strain rate/ flow stress as published,"Published strain type: Octahedral shear (O), Axial (A), Shear (S)?","If Axial, True (T) or engineering (E) strain?","Published stress type: Octahedral shear (O), Axial (A), Shear (S)?",Stress (MPa) at tertiary strain rate/ flow stress as published,Stress lower bound,Stress upper bound,Comment on strain and stress error,"Published strain rate type: Octahedral shear (O), Axial (A), Shear (S)?",True (T) or engineering (E) strain rate?,Strain rate (/s) at tertiary strain rate/ flow stress as published,Strain rate lower bound,Strain rate upper bound,Comment on strain rate error,Microstructural data at tertiary strain rate/ flow stress,Grain size scale: diameter (D)? Area (A),Mean grain size  D: (µm); A (µm2) at tertiary strain rate/ flow stress,Median grain size  D: (µm); A (µm2) at tertiary strain rate/ flow stress,Grain size lower bound D: (µm); A (µm2) at tertiary strain rate/ flow stress,Grain size lower bound D: (µm); A (µm2) at tertiary strain rate/ flow stress,Grain size error comment,Bulk reduced Schmid factor at tertiary strain rate/ flow stress,Bulk reduced Schmid factor comment
,A3,H2O,,,0,,N/A,NO,NO, Cylindrical,25.4,60,N/A,N/A,N/A,-3,-2.9,-3.1,,D,2200,N/A,N/A,,N/A,,N/A,0.008,O,E,0.2,O,N/A,O,E,2.00E-08,1.52E-08,3.23E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,A4,H2O,,,0,,N/A,NO,NO, Cylindrical,25.4,60,N/A,N/A,N/A,-3,-2.9,-3.1,,D,2200,N/A,N/A,,N/A,,N/A,0.008,O,E,0.2,O,N/A,O,E,2.00E-08,1.52E-08,3.23E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,A5,H2O,,,0,,N/A,NO,NO, Cylindrical,25.4,60,N/A,N/A,N/A,-3,-2.9,-3.1,,D,2200,N/A,N/A,,N/A,,N/A,0.008,O,E,0.2,O,N/A,O,E,2.00E-08,1.52E-08,3.23E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,A6,H2O,,,0,,N/A,NO,NO, Cylindrical,25.4,60,N/A,N/A,N/A,-3,-2.9,-3.1,,D,2200,N/A,N/A,,N/A,,N/A,0.008,O,E,0.2,O,N/A,O,E,2.00E-08,1.52E-08,3.23E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,A7,H2O,,,0,,N/A,NO,YES, Cylindrical,25.4,60,N/A,N/A,N/A,-3,-2.9,-3.1,,D,2200,N/A,N/A,,N/A,,N/A,0.008,O,E,0.2,O,N/A,O,E,2.00E-08,1.52E-08,3.23E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.33,O,E,O,0.2,N/A,N/A,N/A,N/A,N/A,5.97E-08,5.47E-08,6.56E-08,N/A,"Grain size, CPO",D,4.60E+03,N/A,N/A,N/A,N/A,3.96E-01,Fan et al. (2021a)
,N/A,H2O,,Extension,0,Creep curve (Fig. 7),N/A,YES,NO, Cylindrical,25.4,60,N/A,N/A,N/A,-3,-2.9,-3.1,,D,2200,N/A,N/A,,N/A,,N/A,0.012,O,E,0.2,O,N/A,O,E,1.94E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Gao & Jacka (1987),L,H2O,Constant stress,uniaxial compression ,0,Full creep curves. ,N/A,YES,YES, Cylindrical,25.4,65,N/A,N/A,N/A,-3.3,-3.2,-3.4,"Short time (10s) of 0.01K. Long time <0.1K. (Morgan, 1979; Jacka, 1984b)",D,700,N/A,N/A,Mean grain size calculated from total grain area and number of grains.,N/A, CPO: Rigsby stage?,N/A,0.007,O,E,0.2,O,Stress maintained constant by adding load over time?,O,E,1.58E-08,N/A,N/A,Creep curved digitized from Fig. 2.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.101,O,E,O,0.2,N/A,N/A,Stress maintained constant by adding load over time?,O,E,3.38E-08,N/A,N/A,N/A,"Grain size, CPO",D,1800,N/A,N/A,N/A,Mean grain size calculated from total grain area and number of grains.,0.3246,"c-axes digitised from published stereonets, which have low resolution."
Jacka (1994),N/A,H2O,Constant stress,Uniaxial compression ,0,"No creep curve, Summary data in a table (Table 1). No detailed strain data.",N/A,YES,NO,Cylindrical,25.6,39.3 to 58.7,N/A,N/A,N/A,-3.3,-3.2,-3.4,"Short time (10s) of 0.01K. Long time <0.1K. (Morgan, 1979; Jacka, 1984b)",D,1700,1500,1900,Number of grain per unit area (page 151),N/A,Jacka & Lile (1984) (page 147),N/A,0.0071,O,E,0.2,O,N/A,O,E,1.10E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H20,,,0,,N/A,YES,NO,Cylindrical,25.6,39.3 to 58.7,N/A,N/A,N/A,-3.3,-3.2,-3.4,,D,1700,1500,1900,,N/A,,N/A,0.0072,O,E,0.2,O,N/A,O,E,1.40E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,25.6,39.3 to 58.7,N/A,N/A,N/A,-3.3,-3.2,-3.4,,D,1700,1500,1900,,N/A,,N/A,0.0093,O,E,0.2,O,N/A,O,E,2.00E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,25.6,39.3 to 58.7,N/A,N/A,N/A,-3.3,-3.2,-3.4,,D,1700,1500,1900,,N/A,,N/A,0.0068,O,E,0.2,O,N/A,O,E,1.10E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,"No creep curve, Summary data in a table (Table 2). No detailed strain data.",N/A,YES,NO,Cylindrical,64.9,68.1,N/A,N/A,N/A,-5,-4.9,-5.1,,D,1400,N/A,N/A,,N/A,Page 151,N/A,N/A,O,E,0.25,O,N/A,O,E,1.45E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,53.3,66,N/A,N/A,N/A,-5,-4.9,-5.1,,D,1400,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,1.55E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,40.8,62,N/A,N/A,N/A,-5,-4.9,-5.1,,D,1400,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,1.70E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,25.4,64.1,N/A,N/A,N/A,-5,-4.9,-5.1,,D,1400,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,2.95E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,17,70,N/A,N/A,N/A,-5,-4.9,-5.1,,D,1400,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,3.40E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,64.6,67.7,N/A,N/A,N/A,-5,-4.9,-5.1,,D,2900,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,1.30E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,52.5,66.3,N/A,N/A,N/A,-5,-4.9,-5.1,,D,2900,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,1.50E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,41.1,67.6,N/A,N/A,N/A,-5,-4.9,-5.1,,D,2900,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,1.40E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,24.8,60.4,N/A,N/A,N/A,-5,-4.9,-5.1,,D,2900,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,3.30E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,16.2,62.3,N/A,N/A,N/A,-5,-4.9,-5.1,,D,2900,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,4.15E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,53.2,65.8,N/A,N/A,N/A,-5,-4.9,-5.1,,D,1400,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,1.70E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,41.3,65.4,N/A,N/A,N/A,-5,-4.9,-5.1,,D,1400,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,1.75E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,33.8,65.2,N/A,N/A,N/A,-5,-4.9,-5.1,,D,1400,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,2.55E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,25.4,63.5,N/A,N/A,N/A,-5,-4.9,-5.1,,D,1400,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,2.35E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,16.3,61.5,N/A,N/A,N/A,-5,-4.9,-5.1,,D,1400,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,2.70E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,25.4,17.4,N/A,N/A,N/A,-5,-4.9,-5.1,,D,1400,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,2.30E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,25.4,28.7,N/A,N/A,N/A,-5,-4.9,-5.1,,D,1400,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,2.70E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,25.4,28.7,N/A,N/A,N/A,-5,-4.9,-5.1,,D,1400,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,2.70E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,25.4,96.5,N/A,N/A,N/A,-5,-4.9,-5.1,,D,1400,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,1.95E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,25.4,132.3,N/A,N/A,N/A,-5,-4.9,-5.1,,D,1400,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,2.25E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,25.4,22.1,N/A,N/A,N/A,-5,-4.9,-5.1,,D,1400,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,2.55E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,25.4,36.9,N/A,N/A,N/A,-5,-4.9,-5.1,,D,1400,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,2.20E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,25.4,50.1,N/A,N/A,N/A,-5,-4.9,-5.1,,D,1400,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,2.15E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,25.4,78.2,N/A,N/A,N/A,-5,-4.9,-5.1,,D,1400,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,2.10E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,25.4,115.8,N/A,N/A,N/A,-5,-4.9,-5.1,,D,1400,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,2.30E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,90,80,N/A,N/A,N/A,-5,-4.9,-5.1,,D,1400,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,1.10E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,90,65,N/A,N/A,N/A,-5,-4.9,-5.1,,D,1400,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,1.05E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Cylindrical,90,20,N/A,N/A,N/A,-5,-4.9,-5.1,,D,1400,N/A,N/A,,N/A,,N/A,N/A,O,E,0.25,O,N/A,O,E,1.00E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,Simple shear,0,"No creep curve, Summary data in a table (Table 3). No detailed strain data.",N/A,YES,NO,Rectangular prism,N/A,N/A,42.5,10.04,19.94,-2,-1.9,-2.1,,D,1700,1500,1900,,N/A,Jacka & Lile (1984) (page 151),N/A,N/A,O,E,0.2,O,N/A,O,E,2.30E-07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Rectangular prism,N/A,N/A,63.6,9.42,15.98,-2,-1.9,-2.1,,D,1700,1500,1900,,N/A,,N/A,N/A,O,E,0.2,O,N/A,O,E,2.00E-07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Rectangular prism,N/A,N/A,81.25,9.48,20.52,-2,-1.9,-2.1,,D,1700,1500,1900,,N/A,,N/A,N/A,O,E,0.2,O,N/A,O,E,1.30E-07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Rectangular prism,N/A,N/A,98.7,10.1,21.55,-2,-1.9,-2.1,,D,1700,1500,1900,,N/A,,N/A,N/A,O,E,0.2,O,N/A,O,E,2.50E-07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Rectangular prism,N/A,N/A,123.18,9.21,20.87,-2,-1.9,-2.1,,D,1700,1500,1900,,N/A,,N/A,N/A,O,E,0.2,O,N/A,O,E,1.40E-07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Rectangular prism,N/A,N/A,136.76,7.44,20.3,-2,-1.9,-2.1,,D,1700,1500,1900,,N/A,,N/A,N/A,O,E,0.2,O,N/A,O,E,1.10E-07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Rectangular prism,N/A,N/A,146.02,10.09,20.96,-2,-1.9,-2.1,,D,1700,1500,1900,,N/A,,N/A,N/A,O,E,0.2,O,N/A,O,E,1.50E-07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO,Rectangular prism,N/A,N/A,146.77,8.5,20.5,-2,-1.9,-2.1,,D,1700,1500,1900,,N/A,,N/A,N/A,O,E,0.2,O,N/A,O,E,1.10E-07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
